Vin,Vout,Vref
1.339,1.77487728,1.3
1.34,1.77557607,1.3
1.341,1.77625482,1.3
1.342,1.77691438,1.3
1.343,1.77755553,1.3
1.344,1.77817902,1.3
1.345,1.77878552,1.3
1.346,1.77937567,1.3
1.347,1.77995006,1.3
1.348,1.78050926,1.3
1.349,1.78105378,1.3
1.35,1.78158411,1.3
1.351,1.78210072,1.3
1.352,1.78260404,1.3
1.353,1.78309449,1.3
1.354,1.78357246,1.3
1.355,1.78403832,1.3
1.356,1.78449242,1.3
1.357,1.7849351,1.3
1.358,1.78536668,1.3
1.359,1.78578747,1.3
1.36,1.78619776,1.3
1.361,1.78659783,1.3
1.362,1.78698794,1.3
1.363,1.78736836,1.3
1.364,1.78773933,1.3
1.365,1.7881011,1.3
1.366,1.78845389,1.3
1.367,1.78879791,1.3
1.368,1.7891334,1.3
1.369,1.78946054,1.3
1.37,1.78977955,1.3
1.371,1.7900906,1.3
1.372,1.79039389,1.3
1.373,1.7906896,1.3
1.374,1.7909779,1.3
1.375,1.79125895,1.3
1.376,1.79153293,1.3
1.377,1.79179999,1.3
1.378,1.79206027,1.3
1.379,1.79231395,1.3
1.38,1.79256114,1.3
1.381,1.792802,1.3
1.382,1.79303666,1.3
1.383,1.79326525,1.3
1.384,1.7934879,1.3
1.385,1.79370473,1.3
1.386,1.79391586,1.3
1.387,1.79412141,1.3
1.388,1.79432148,1.3
1.389,1.79451618,1.3
1.39,1.79470562,1.3
1.391,1.7948899,1.3
1.392,1.79506911,1.3
1.393,1.79524335,1.3
1.394,1.79541269,1.3
1.395,1.79557723,1.3
1.396,1.79573704,1.3
1.397,1.7958922,1.3
1.398,1.79604278,1.3
1.399,1.79618885,1.3
1.4,1.79633046,1.3
1.401,1.79646768,1.3
1.402,1.79660055,1.3
1.403,1.79672912,1.3
1.404,1.79685343,1.3
1.405,1.79697352,1.3
1.406,1.79708942,1.3
1.407,1.79720114,1.3
1.408,1.79730872,1.3
1.409,1.79741215,1.3
1.41,1.79751146,1.3
1.411,1.79760665,1.3
1.412,1.79769772,1.3
1.413,1.79778468,1.3
1.414,1.79786755,1.3
1.415,1.79794633,1.3
1.416,1.79802106,1.3
1.417,1.7980918,1.3
1.418,1.79815862,1.3
1.419,1.79822166,1.3
1.42,1.79828107,1.3
1.421,1.79833703,1.3
1.422,1.79838977,1.3
1.423,1.7984395,1.3
1.424,1.79848649,1.3
1.425,1.79853097,1.3
1.426,1.7985732,1.3
1.427,1.79861342,1.3
1.428,1.79865182,1.3
1.429,1.79868861,1.3
1.43,1.79872395,1.3
1.431,1.79875799,1.3
1.432,1.79879085,1.3
1.433,1.79882263,1.3
1.434,1.79885342,1.3
1.435,1.79888329,1.3
1.436,1.79891231,1.3
1.437,1.79894051,1.3
1.438,1.79896795,1.3
1.439,1.79899466,1.3
1.44,1.79902067,1.3
1.441,1.79904601,1.3
1.442,1.79907071,1.3
1.443,1.79909477,1.3
1.444,1.79911824,1.3
1.445,1.79914111,1.3
1.446,1.79916341,1.3
1.447,1.79918515,1.3
1.448,1.79920635,1.3
1.449,1.79922702,1.3
1.45,1.79924718,1.3
1.451,1.79926684,1.3
1.452,1.799286,1.3
1.453,1.79930469,1.3
1.454,1.7993229,1.3
1.455,1.79934066,1.3
1.456,1.79935798,1.3
1.457,1.79937486,1.3
1.458,1.79939132,1.3
1.459,1.79940736,1.3
1.46,1.799423,1.3
1.461,1.79943824,1.3
1.462,1.79945309,1.3
1.463,1.79946757,1.3
1.464,1.79948168,1.3
1.465,1.79949543,1.3
1.466,1.79950883,1.3
1.467,1.79952188,1.3
1.468,1.7995346,1.3
1.469,1.79954699,1.3
1.47,1.79955907,1.3
1.471,1.79957083,1.3
1.472,1.79958229,1.3
1.473,1.79959346,1.3
1.474,1.79960433,1.3
1.475,1.79961492,1.3
1.476,1.79962524,1.3
1.477,1.79963529,1.3
1.478,1.79964507,1.3
1.479,1.7996546,1.3
1.48,1.79966389,1.3
1.481,1.79967292,1.3
1.482,1.79968172,1.3
1.483,1.79969029,1.3
1.484,1.79969863,1.3
1.485,1.79970676,1.3
1.486,1.79971467,1.3
1.487,1.79972237,1.3
1.488,1.79972986,1.3
1.489,1.79973716,1.3
1.49,1.79974426,1.3
1.491,1.79975118,1.3
1.492,1.79975791,1.3
1.493,1.79976446,1.3
1.494,1.79977084,1.3
1.495,1.79977704,1.3
1.496,1.79978308,1.3
1.497,1.79978896,1.3
1.498,1.79979468,1.3
1.499,1.79980025,1.3
1.5,1.79980566,1.3
1.501,1.79981094,1.3
1.502,1.79981607,1.3
1.503,1.79982106,1.3
1.504,1.79982591,1.3
1.505,1.79983064,1.3
1.506,1.79983523,1.3
1.507,1.7998397,1.3
1.508,1.79984405,1.3
1.509,1.79984829,1.3
1.51,1.7998524,1.3
1.511,1.79985641,1.3
1.512,1.7998603,1.3
1.513,1.79986409,1.3
1.514,1.79986777,1.3
1.515,1.79987136,1.3
1.516,1.79987484,1.3
1.517,1.79987823,1.3
1.518,1.79988153,1.3
1.519,1.79988474,1.3
1.52,1.79988785,1.3
1.521,1.79989088,1.3
1.522,1.79989383,1.3
1.523,1.7998967,1.3
1.524,1.79989948,1.3
1.525,1.79990219,1.3
1.526,1.79990482,1.3
1.527,1.79990738,1.3
1.528,1.79990987,1.3
1.529,1.79991229,1.3
1.53,1.79991464,1.3
1.531,1.79991692,1.3
1.532,1.79991914,1.3
1.533,1.79992129,1.3
1.534,1.79992339,1.3
1.535,1.79992542,1.3
1.536,1.7999274,1.3
1.537,1.79992932,1.3
1.538,1.79993118,1.3
1.539,1.79993299,1.3
1.54,1.79993475,1.3
1.541,1.79993645,1.3
1.542,1.7999381,1.3
1.543,1.79993971,1.3
1.544,1.79994126,1.3
1.545,1.79994277,1.3
1.546,1.79994423,1.3
1.547,1.79994565,1.3
1.548,1.79994702,1.3
1.549,1.79994835,1.3
1.55,1.79994963,1.3
1.551,1.79995088,1.3
1.552,1.79995208,1.3
1.553,1.79995324,1.3
1.554,1.79995436,1.3
1.555,1.79995544,1.3
1.556,1.79995648,1.3
1.557,1.79995748,1.3
1.558,1.79995845,1.3
1.559,1.79995938,1.3
1.56,1.79996027,1.3
1.561,1.79996112,1.3
1.562,1.79996194,1.3
1.563,1.79996273,1.3
1.564,1.79996348,1.3
1.565,1.79996419,1.3
1.566,1.79996488,1.3
1.567,1.79996553,1.3
1.568,1.79996616,1.3
1.569,1.79996675,1.3
1.57,1.79996732,1.3
1.571,1.79996786,1.3
1.572,1.79996837,1.3
1.573,1.79996886,1.3
1.574,1.79996932,1.3
1.575,1.79996976,1.3
1.576,1.79997018,1.3
1.577,1.79997058,1.3
1.578,1.79997096,1.3
1.579,1.79997133,1.3
1.58,1.79997167,1.3
1.581,1.799972,1.3
1.582,1.79997232,1.3
1.583,1.79997262,1.3
1.584,1.79997291,1.3
1.585,1.79997318,1.3
1.586,1.79997345,1.3
1.587,1.7999737,1.3
1.588,1.79997394,1.3
1.589,1.79997417,1.3
1.59,1.79997439,1.3
1.591,1.7999746,1.3
1.592,1.7999748,1.3
1.593,1.799975,1.3
1.594,1.79997519,1.3
1.595,1.79997537,1.3
1.596,1.79997554,1.3
1.597,1.79997571,1.3
1.598,1.79997587,1.3
1.599,1.79997602,1.3
1.6,1.79997617,1.3
1.601,1.79997631,1.3
1.602,1.79997645,1.3
1.603,1.79997659,1.3
1.604,1.79997672,1.3
1.605,1.79997684,1.3
1.606,1.79997696,1.3
1.607,1.79997708,1.3
1.608,1.79997719,1.3
1.609,1.7999773,1.3
1.61,1.7999774,1.3
1.611,1.7999775,1.3
1.612,1.7999776,1.3
1.613,1.7999777,1.3
1.614,1.79997779,1.3
1.615,1.79997788,1.3
1.616,1.79997797,1.3
1.617,1.79997805,1.3
1.618,1.79997813,1.3
1.619,1.79997821,1.3
1.62,1.79997829,1.3
1.621,1.79997836,1.3
1.622,1.79997843,1.3
1.623,1.7999785,1.3
1.624,1.79997857,1.3
1.625,1.79997864,1.3
1.626,1.7999787,1.3
1.627,1.79997876,1.3
1.628,1.79997882,1.3
1.629,1.79997888,1.3
1.63,1.79997894,1.3
1.631,1.79997899,1.3
1.632,1.79997905,1.3
1.633,1.7999791,1.3
1.634,1.79997915,1.3
1.635,1.7999792,1.3
1.636,1.79997925,1.3
1.637,1.7999793,1.3
1.638,1.79997934,1.3
1.639,1.79997938,1.3
1.64,1.79997943,1.3
1.641,1.79997947,1.3
1.642,1.79997951,1.3
1.643,1.79997955,1.3
1.644,1.79997959,1.3
1.645,1.79997963,1.3
1.646,1.79997966,1.3
1.647,1.7999797,1.3
1.648,1.79997974,1.3
1.649,1.79997977,1.3
1.65,1.7999798,1.3
1.651,1.79997983,1.3
1.652,1.79997987,1.3
1.653,1.7999799,1.3
1.654,1.79997993,1.3
1.655,1.79997996,1.3
1.656,1.79997999,1.3
1.657,1.79998001,1.3
1.658,1.79998004,1.3
1.659,1.79998007,1.3
1.66,1.79998009,1.3
1.661,1.79998012,1.3
1.662,1.79998014,1.3
1.663,1.79998017,1.3
1.664,1.79998019,1.3
1.665,1.79998021,1.3
1.666,1.79998024,1.3
1.667,1.79998026,1.3
1.668,1.79998028,1.3
1.669,1.7999803,1.3
1.67,1.79998032,1.3
1.671,1.79998034,1.3
1.672,1.79998036,1.3
1.673,1.79998038,1.3
1.674,1.7999804,1.3
1.675,1.79998041,1.3
1.676,1.79998043,1.3
1.677,1.79998045,1.3
1.678,1.79998047,1.3
1.679,1.79998048,1.3
1.68,1.7999805,1.3
1.681,1.79998051,1.3
1.682,1.79998053,1.3
1.683,1.79998055,1.3
1.684,1.79998056,1.3
1.685,1.79998057,1.3
1.686,1.79998059,1.3
1.687,1.7999806,1.3
1.688,1.79998062,1.3
1.689,1.79998063,1.3
1.69,1.79998064,1.3
1.691,1.79998066,1.3
1.692,1.79998067,1.3
1.693,1.79998068,1.3
1.694,1.79998069,1.3
1.695,1.79998071,1.3
1.696,1.79998072,1.3
1.697,1.79998073,1.3
1.698,1.79998074,1.3
1.699,1.79998075,1.3
1.7,1.79998076,1.3
1.701,1.79998077,1.3
1.702,1.79998078,1.3
1.703,1.79998079,1.3
1.704,1.7999808,1.3
1.705,1.79998081,1.3
1.706,1.79998082,1.3
1.707,1.79998083,1.3
1.708,1.79998084,1.3
1.709,1.79998084,1.3
1.71,1.79998085,1.3
1.711,1.79998086,1.3
1.712,1.79998087,1.3
1.713,1.79998088,1.3
1.714,1.79998089,1.3
1.715,1.79998089,1.3
1.716,1.7999809,1.3
1.717,1.79998091,1.3
1.718,1.79998092,1.3
1.719,1.79998092,1.3
1.72,1.79998093,1.3
1.721,1.79998094,1.3
1.722,1.79998095,1.3
1.723,1.79998095,1.3
1.724,1.79998096,1.3
1.725,1.79998096,1.3
1.726,1.79998097,1.3
1.727,1.79998098,1.3
1.728,1.79998098,1.3
1.729,1.79998099,1.3
1.73,1.79998099,1.3
1.731,1.799981,1.3
1.732,1.79998101,1.3
1.733,1.79998101,1.3
1.734,1.79998102,1.3
1.735,1.79998102,1.3
1.736,1.79998103,1.3
1.737,1.79998103,1.3
1.738,1.79998104,1.3
1.739,1.79998104,1.3
1.74,1.79998105,1.3
1.741,1.79998105,1.3
1.742,1.79998106,1.3
1.743,1.79998106,1.3
1.744,1.79998107,1.3
1.745,1.79998107,1.3
1.746,1.79998107,1.3
1.747,1.79998108,1.3
1.748,1.79998108,1.3
1.749,1.79998109,1.3
1.75,1.79998109,1.3
1.751,1.7999811,1.3
1.752,1.7999811,1.3
1.753,1.7999811,1.3
1.754,1.79998111,1.3
1.755,1.79998111,1.3
1.756,1.79998112,1.3
1.757,1.79998112,1.3
1.758,1.79998112,1.3
1.759,1.79998113,1.3
1.76,1.79998113,1.3
1.761,1.79998113,1.3
1.762,1.79998114,1.3
1.763,1.79998114,1.3
1.764,1.79998114,1.3
1.765,1.79998115,1.3
1.766,1.79998115,1.3
1.767,1.79998115,1.3
1.768,1.79998116,1.3
1.769,1.79998116,1.3
1.77,1.79998116,1.3
1.771,1.79998117,1.3
1.772,1.79998117,1.3
1.773,1.79998117,1.3
1.774,1.79998117,1.3
1.775,1.79998117,1.3
1.776,1.79998118,1.3
1.777,1.79998118,1.3
1.778,1.79998118,1.3
1.779,1.79998119,1.3
1.78,1.79998119,1.3
1.781,1.79998119,1.3
1.782,1.79998119,1.3
1.783,1.7999812,1.3
1.784,1.7999812,1.3
1.785,1.7999812,1.3
1.786,1.7999812,1.3
1.787,1.79998121,1.3
1.788,1.79998121,1.3
1.789,1.79998121,1.3
1.79,1.79998121,1.3
1.791,1.79998121,1.3
1.792,1.79998122,1.3
1.793,1.79998122,1.3
1.794,1.79998122,1.3
1.795,1.79998122,1.3
1.796,1.79998122,1.3
1.797,1.79998123,1.3
1.798,1.79998123,1.3
1.799,1.79998123,1.3
1.8,1.79998123,1.3
0,6.08497E-08,1.5
0.001,6.08497E-08,1.5
0.002,6.08497E-08,1.5
0.003,6.08497E-08,1.5
0.004,6.08497E-08,1.5
0.005,6.08497E-08,1.5
0.006,6.08497E-08,1.5
0.007,6.08497E-08,1.5
0.008,6.08497E-08,1.5
0.009,6.08497E-08,1.5
0.01,6.08497E-08,1.5
0.011,6.08497E-08,1.5
0.012,6.08497E-08,1.5
0.013,6.08497E-08,1.5
0.014,6.08497E-08,1.5
0.015,6.08497E-08,1.5
0.016,6.08497E-08,1.5
0.017,6.08497E-08,1.5
0.018,6.08497E-08,1.5
0.019,6.08497E-08,1.5
0.02,6.08497E-08,1.5
0.021,6.08497E-08,1.5
0.022,6.08497E-08,1.5
0.023,6.08497E-08,1.5
0.024,6.08497E-08,1.5
0.025,6.08497E-08,1.5
0.026,6.08497E-08,1.5
0.027,6.08497E-08,1.5
0.028,6.08497E-08,1.5
0.029,6.08497E-08,1.5
0.03,6.08497E-08,1.5
0.031,6.08497E-08,1.5
0.032,6.08497E-08,1.5
0.033,6.08497E-08,1.5
0.034,6.08497E-08,1.5
0.035,6.08497E-08,1.5
0.036,6.08497E-08,1.5
0.037,6.08497E-08,1.5
0.038,6.08497E-08,1.5
0.039,6.08497E-08,1.5
0.04,6.08497E-08,1.5
0.041,6.08497E-08,1.5
0.042,6.08497E-08,1.5
0.043,6.08497E-08,1.5
0.044,6.08497E-08,1.5
0.045,6.08497E-08,1.5
0.046,6.08497E-08,1.5
0.047,6.08497E-08,1.5
0.048,6.08497E-08,1.5
0.049,6.08497E-08,1.5
0.05,6.08497E-08,1.5
0.051,6.08497E-08,1.5
0.052,6.08497E-08,1.5
0.053,6.08497E-08,1.5
0.054,6.08497E-08,1.5
0.055,6.08497E-08,1.5
0.056,6.08497E-08,1.5
0.057,6.08497E-08,1.5
0.058,6.08497E-08,1.5
0.059,6.08497E-08,1.5
0.06,6.08497E-08,1.5
0.061,6.08497E-08,1.5
0.062,6.08497E-08,1.5
0.063,6.08497E-08,1.5
0.064,6.08497E-08,1.5
0.065,6.08497E-08,1.5
0.066,6.08497E-08,1.5
0.067,6.08497E-08,1.5
0.068,6.08497E-08,1.5
0.069,6.08497E-08,1.5
0.07,6.08497E-08,1.5
0.071,6.08497E-08,1.5
0.072,6.08497E-08,1.5
0.073,6.08497E-08,1.5
0.074,6.08497E-08,1.5
0.075,6.08497E-08,1.5
0.076,6.08497E-08,1.5
0.077,6.08497E-08,1.5
0.078,6.08497E-08,1.5
0.079,6.08497E-08,1.5
0.08,6.08497E-08,1.5
0.081,6.08497E-08,1.5
0.082,6.08497E-08,1.5
0.083,6.08497E-08,1.5
0.084,6.08497E-08,1.5
0.085,6.08497E-08,1.5
0.086,6.08497E-08,1.5
0.087,6.08497E-08,1.5
0.088,6.08497E-08,1.5
0.089,6.08497E-08,1.5
0.09,6.08497E-08,1.5
0.091,6.08497E-08,1.5
0.092,6.08497E-08,1.5
0.093,6.08497E-08,1.5
0.094,6.08497E-08,1.5
0.095,6.08497E-08,1.5
0.096,6.08497E-08,1.5
0.097,6.08497E-08,1.5
0.098,6.08497E-08,1.5
0.099,6.08497E-08,1.5
0.1,6.08497E-08,1.5
0.101,6.08497E-08,1.5
0.102,6.08497E-08,1.5
0.103,6.08497E-08,1.5
0.104,6.08497E-08,1.5
0.105,6.08497E-08,1.5
0.106,6.08497E-08,1.5
0.107,6.08497E-08,1.5
0.108,6.08497E-08,1.5
0.109,6.08497E-08,1.5
0.11,6.08497E-08,1.5
0.111,6.08497E-08,1.5
0.112,6.08497E-08,1.5
0.113,6.08497E-08,1.5
0.114,6.08497E-08,1.5
0.115,6.08497E-08,1.5
0.116,6.08497E-08,1.5
0.117,6.08497E-08,1.5
0.118,6.08497E-08,1.5
0.119,6.08497E-08,1.5
0.12,6.08497E-08,1.5
0.121,6.08497E-08,1.5
0.122,6.08497E-08,1.5
0.123,6.08497E-08,1.5
0.124,6.08497E-08,1.5
0.125,6.08497E-08,1.5
0.126,6.08497E-08,1.5
0.127,6.08497E-08,1.5
0.128,6.08497E-08,1.5
0.129,6.08497E-08,1.5
0.13,6.08497E-08,1.5
0.131,6.08497E-08,1.5
0.132,6.08497E-08,1.5
0.133,6.08497E-08,1.5
0.134,6.08497E-08,1.5
0.135,6.08497E-08,1.5
0.136,6.08497E-08,1.5
0.137,6.08497E-08,1.5
0.138,6.08497E-08,1.5
0.139,6.08497E-08,1.5
0.14,6.08497E-08,1.5
0.141,6.08497E-08,1.5
0.142,6.08497E-08,1.5
0.143,6.08497E-08,1.5
0.144,6.08497E-08,1.5
0.145,6.08497E-08,1.5
0.146,6.08497E-08,1.5
0.147,6.08497E-08,1.5
0.148,6.08497E-08,1.5
0.149,6.08497E-08,1.5
0.15,6.08497E-08,1.5
0.151,6.08497E-08,1.5
0.152,6.08497E-08,1.5
0.153,6.08497E-08,1.5
0.154,6.08497E-08,1.5
0.155,6.08497E-08,1.5
0.156,6.08497E-08,1.5
0.157,6.08497E-08,1.5
0.158,6.08497E-08,1.5
0.159,6.08497E-08,1.5
0.16,6.08497E-08,1.5
0.161,6.08497E-08,1.5
0.162,6.08497E-08,1.5
0.163,6.08497E-08,1.5
0.164,6.08497E-08,1.5
0.165,6.08497E-08,1.5
0.166,6.08497E-08,1.5
0.167,6.08497E-08,1.5
0.168,6.08497E-08,1.5
0.169,6.08497E-08,1.5
0.17,6.08497E-08,1.5
0.171,6.08497E-08,1.5
0.172,6.08497E-08,1.5
0.173,6.08497E-08,1.5
0.174,6.08497E-08,1.5
0.175,6.08497E-08,1.5
0.176,6.08497E-08,1.5
0.177,6.08497E-08,1.5
0.178,6.08497E-08,1.5
0.179,6.08497E-08,1.5
0.18,6.08497E-08,1.5
0.181,6.08497E-08,1.5
0.182,6.08497E-08,1.5
0.183,6.08497E-08,1.5
0.184,6.08497E-08,1.5
0.185,6.08497E-08,1.5
0.186,6.08497E-08,1.5
0.187,6.08497E-08,1.5
0.188,6.08497E-08,1.5
0.189,6.08497E-08,1.5
0.19,6.08497E-08,1.5
0.191,6.08497E-08,1.5
0.192,6.08497E-08,1.5
0.193,6.08497E-08,1.5
0.194,6.08497E-08,1.5
0.195,6.08497E-08,1.5
0.196,6.08497E-08,1.5
0.197,6.08497E-08,1.5
0.198,6.08497E-08,1.5
0.199,6.08497E-08,1.5
0.2,6.08497E-08,1.5
0.201,6.08497E-08,1.5
0.202,6.08497E-08,1.5
0.203,6.08497E-08,1.5
0.204,6.08497E-08,1.5
0.205,6.08497E-08,1.5
0.206,6.08497E-08,1.5
0.207,6.08497E-08,1.5
0.208,6.08497E-08,1.5
0.209,6.08497E-08,1.5
0.21,6.08497E-08,1.5
0.211,6.08497E-08,1.5
0.212,6.08497E-08,1.5
0.213,6.08497E-08,1.5
0.214,6.08497E-08,1.5
0.215,6.08497E-08,1.5
0.216,6.08497E-08,1.5
0.217,6.08497E-08,1.5
0.218,6.08497E-08,1.5
0.219,6.08497E-08,1.5
0.22,6.08497E-08,1.5
0.221,6.08497E-08,1.5
0.222,6.08497E-08,1.5
0.223,6.08497E-08,1.5
0.224,6.08497E-08,1.5
0.225,6.08497E-08,1.5
0.226,6.08497E-08,1.5
0.227,6.08497E-08,1.5
0.228,6.08497E-08,1.5
0.229,6.08497E-08,1.5
0.23,6.08497E-08,1.5
0.231,6.08497E-08,1.5
0.232,6.08497E-08,1.5
0.233,6.08497E-08,1.5
0.234,6.08497E-08,1.5
0.235,6.08497E-08,1.5
0.236,6.08497E-08,1.5
0.237,6.08497E-08,1.5
0.238,6.08497E-08,1.5
0.239,6.08497E-08,1.5
0.24,6.08497E-08,1.5
0.241,6.08497E-08,1.5
0.242,6.08497E-08,1.5
0.243,6.08497E-08,1.5
0.244,6.08497E-08,1.5
0.245,6.08497E-08,1.5
0.246,6.08497E-08,1.5
0.247,6.08497E-08,1.5
0.248,6.08497E-08,1.5
0.249,6.08497E-08,1.5
0.25,6.08497E-08,1.5
0.251,6.08497E-08,1.5
0.252,6.08497E-08,1.5
0.253,6.08497E-08,1.5
0.254,6.08497E-08,1.5
0.255,6.08497E-08,1.5
0.256,6.08497E-08,1.5
0.257,6.08497E-08,1.5
0.258,6.08497E-08,1.5
0.259,6.08497E-08,1.5
0.26,6.08497E-08,1.5
0.261,6.08497E-08,1.5
0.262,6.08497E-08,1.5
0.263,6.08497E-08,1.5
0.264,6.08497E-08,1.5
0.265,6.08497E-08,1.5
0.266,6.08497E-08,1.5
0.267,6.08497E-08,1.5
0.268,6.08497E-08,1.5
0.269,6.08497E-08,1.5
0.27,6.08497E-08,1.5
0.271,6.08497E-08,1.5
0.272,6.08497E-08,1.5
0.273,6.08497E-08,1.5
0.274,6.08497E-08,1.5
0.275,6.08497E-08,1.5
0.276,6.08497E-08,1.5
0.277,6.08497E-08,1.5
0.278,6.08497E-08,1.5
0.279,6.08497E-08,1.5
0.28,6.08497E-08,1.5
0.281,6.08497E-08,1.5
0.282,6.08497E-08,1.5
0.283,6.08497E-08,1.5
0.284,6.08497E-08,1.5
0.285,6.08497E-08,1.5
0.286,6.08497E-08,1.5
0.287,6.08497E-08,1.5
0.288,6.08497E-08,1.5
0.289,6.08497E-08,1.5
0.29,6.08497E-08,1.5
0.291,6.08497E-08,1.5
0.292,6.08497E-08,1.5
0.293,6.08497E-08,1.5
0.294,6.08497E-08,1.5
0.295,6.08497E-08,1.5
0.296,6.08497E-08,1.5
0.297,6.08497E-08,1.5
0.298,6.08497E-08,1.5
0.299,6.08497E-08,1.5
0.3,6.08497E-08,1.5
0.301,6.08497E-08,1.5
0.302,6.08497E-08,1.5
0.303,6.08497E-08,1.5
0.304,6.08497E-08,1.5
0.305,6.08497E-08,1.5
0.306,6.08497E-08,1.5
0.307,6.08497E-08,1.5
0.308,6.08497E-08,1.5
0.309,6.08497E-08,1.5
0.31,6.08497E-08,1.5
0.311,6.08497E-08,1.5
0.312,6.08497E-08,1.5
0.313,6.08497E-08,1.5
0.314,6.08497E-08,1.5
0.315,6.08497E-08,1.5
0.316,6.08497E-08,1.5
0.317,6.08497E-08,1.5
0.318,6.08497E-08,1.5
0.319,6.08497E-08,1.5
0.32,6.08497E-08,1.5
0.321,6.08497E-08,1.5
0.322,6.08497E-08,1.5
0.323,6.08497E-08,1.5
0.324,6.08497E-08,1.5
0.325,6.08497E-08,1.5
0.326,6.08497E-08,1.5
0.327,6.08497E-08,1.5
0.328,6.08497E-08,1.5
0.329,6.08497E-08,1.5
0.33,6.08497E-08,1.5
0.331,6.08497E-08,1.5
0.332,6.08497E-08,1.5
0.333,6.08497E-08,1.5
0.334,6.08497E-08,1.5
0.335,6.08497E-08,1.5
0.336,6.08497E-08,1.5
0.337,6.08497E-08,1.5
0.338,6.08497E-08,1.5
0.339,6.08497E-08,1.5
0.34,6.08497E-08,1.5
0.341,6.08497E-08,1.5
0.342,6.08497E-08,1.5
0.343,6.08497E-08,1.5
0.344,6.08497E-08,1.5
0.345,6.08497E-08,1.5
0.346,6.08497E-08,1.5
0.347,6.08497E-08,1.5
0.348,6.08497E-08,1.5
0.349,6.08497E-08,1.5
0.35,6.08497E-08,1.5
0.351,6.08497E-08,1.5
0.352,6.08497E-08,1.5
0.353,6.08497E-08,1.5
0.354,6.08497E-08,1.5
0.355,6.08497E-08,1.5
0.356,6.08497E-08,1.5
0.357,6.08497E-08,1.5
0.358,6.08497E-08,1.5
0.359,6.08497E-08,1.5
0.36,6.08497E-08,1.5
0.361,6.08497E-08,1.5
0.362,6.08497E-08,1.5
0.363,6.08497E-08,1.5
0.364,6.08497E-08,1.5
0.365,6.08497E-08,1.5
0.366,6.08497E-08,1.5
0.367,6.08497E-08,1.5
0.368,6.08497E-08,1.5
0.369,6.08497E-08,1.5
0.37,6.08497E-08,1.5
0.371,6.08497E-08,1.5
0.372,6.08497E-08,1.5
0.373,6.08497E-08,1.5
0.374,6.08497E-08,1.5
0.375,6.08497E-08,1.5
0.376,6.08497E-08,1.5
0.377,6.08497E-08,1.5
0.378,6.08497E-08,1.5
0.379,6.08497E-08,1.5
0.38,6.08497E-08,1.5
0.381,6.08497E-08,1.5
0.382,6.08497E-08,1.5
0.383,6.08497E-08,1.5
0.384,6.08497E-08,1.5
0.385,6.08497E-08,1.5
0.386,6.08497E-08,1.5
0.387,6.08497E-08,1.5
0.388,6.08497E-08,1.5
0.389,6.08497E-08,1.5
0.39,6.08497E-08,1.5
0.391,6.08497E-08,1.5
0.392,6.08497E-08,1.5
0.393,6.08497E-08,1.5
0.394,6.08497E-08,1.5
0.395,6.08497E-08,1.5
0.396,6.08497E-08,1.5
0.397,6.08497E-08,1.5
0.398,6.08497E-08,1.5
0.399,6.08497E-08,1.5
0.4,6.08497E-08,1.5
0.401,6.08497E-08,1.5
0.402,6.08497E-08,1.5
0.403,6.08497E-08,1.5
0.404,6.08497E-08,1.5
0.405,6.08497E-08,1.5
0.406,6.08497E-08,1.5
0.407,6.08497E-08,1.5
0.408,6.08497E-08,1.5
0.409,6.08497E-08,1.5
0.41,6.08497E-08,1.5
0.411,6.08497E-08,1.5
0.412,6.08497E-08,1.5
0.413,6.08497E-08,1.5
0.414,6.08497E-08,1.5
0.415,6.08497E-08,1.5
0.416,6.08497E-08,1.5
0.417,6.08497E-08,1.5
0.418,6.08497E-08,1.5
0.419,6.08497E-08,1.5
0.42,6.08497E-08,1.5
0.421,6.08497E-08,1.5
0.422,6.08497E-08,1.5
0.423,6.08497E-08,1.5
0.424,6.08497E-08,1.5
0.425,6.08497E-08,1.5
0.426,6.08497E-08,1.5
0.427,6.08497E-08,1.5
0.428,6.08497E-08,1.5
0.429,6.08497E-08,1.5
0.43,6.08497E-08,1.5
0.431,6.08497E-08,1.5
0.432,6.08497E-08,1.5
0.433,6.08497E-08,1.5
0.434,6.08497E-08,1.5
0.435,6.08497E-08,1.5
0.436,6.08497E-08,1.5
0.437,6.08497E-08,1.5
0.438,6.08497E-08,1.5
0.439,6.08497E-08,1.5
0.44,6.08497E-08,1.5
0.441,6.08497E-08,1.5
0.442,6.08497E-08,1.5
0.443,6.08497E-08,1.5
0.444,6.08497E-08,1.5
0.445,6.08497E-08,1.5
0.446,6.08497E-08,1.5
0.447,6.08497E-08,1.5
0.448,6.08497E-08,1.5
0.449,6.08497E-08,1.5
0.45,6.08497E-08,1.5
0.451,6.08497E-08,1.5
0.452,6.08497E-08,1.5
0.453,6.08497E-08,1.5
0.454,6.08497E-08,1.5
0.455,6.08497E-08,1.5
0.456,6.08497E-08,1.5
0.457,6.08497E-08,1.5
0.458,6.08497E-08,1.5
0.459,6.08497E-08,1.5
0.46,6.08497E-08,1.5
0.461,6.08497E-08,1.5
0.462,6.08497E-08,1.5
0.463,6.08497E-08,1.5
0.464,6.08497E-08,1.5
0.465,6.08497E-08,1.5
0.466,6.08497E-08,1.5
0.467,6.08497E-08,1.5
0.468,6.08497E-08,1.5
0.469,6.08497E-08,1.5
