 frequency       frequency       frequency       t               t               tmag            tphase         
 5.01187234e+07  5.01187234e+07  0.00000000e+00 -4.94234502e-03  1.60964557e-04 -4.61167347e+01 -1.81865376e+02 
 5.62341325e+07  5.62341325e+07  0.00000000e+00 -4.13673199e-03 -1.21594930e-04 -4.76631016e+01 -1.78316335e+02 
 6.30957344e+07  6.30957344e+07  0.00000000e+00 -3.66300702e-03 -1.89166014e-04 -4.87116781e+01 -1.77043742e+02 
 7.07945784e+07  7.07945784e+07  0.00000000e+00 -3.32195185e-03 -7.18199321e-05 -4.95701038e+01 -1.78761470e+02 
 7.94328235e+07  7.94328235e+07  0.00000000e+00 -3.00288597e-03  1.52239377e-04 -5.04380750e+01 -1.82902279e+02 
 8.91250938e+07  8.91250938e+07  0.00000000e+00 -2.66450733e-03  4.07260163e-04 -5.13873687e+01 -1.88690193e+02 
 1.00000000e+08  1.00000000e+08  0.00000000e+00 -2.30537897e-03  6.40763086e-04 -5.24219799e+01 -1.95532879e+02 
 1.12201845e+08  1.12201845e+08  0.00000000e+00 -1.94044184e-03  8.25328544e-04 -5.35198349e+01 -2.03041515e+02 
 1.25892541e+08  1.25892541e+08  0.00000000e+00 -1.58715084e-03  9.52478118e-04 -5.46517939e+01 -2.10968736e+02 
 1.41253754e+08  1.41253754e+08  0.00000000e+00 -1.25923571e-03  1.02527380e-03 -5.57891277e+01 -2.19152593e+02 
 1.58489319e+08  1.58489319e+08  0.00000000e+00 -9.65038929e-04  1.05238018e-03 -5.69062449e+01 -2.27478990e+02 
 1.77827941e+08  1.77827941e+08  0.00000000e+00 -7.08048402e-04  1.04416803e-03 -5.79816077e+01 -2.35858877e+02 
 1.99526231e+08  1.99526231e+08  0.00000000e+00 -4.88180103e-04  1.01054046e-03 -5.89979774e+01 -2.44215363e+02 
 2.23872114e+08  2.23872114e+08  0.00000000e+00 -3.03087517e-04  9.59943141e-04 -5.99423930e+01 -2.52477277e+02 
 2.51188643e+08  2.51188643e+08  0.00000000e+00 -1.49215434e-04  8.99081729e-04 -6.08060117e+01 -2.60576839e+02 
 2.81838293e+08  2.81838293e+08  0.00000000e+00 -2.25426017e-05  8.33007533e-04 -6.15838421e+01 -2.68449857e+02 
 3.16227766e+08  3.16227766e+08  0.00000000e+00  8.09462679e-05  7.65360539e-04 -6.22743697e+01 -2.76037288e+02 
 3.54813389e+08  3.54813389e+08  0.00000000e+00  1.64991448e-04  6.98652544e-04 -6.28790821e+01 -2.83287338e+02 
 3.98107171e+08  3.98107171e+08  0.00000000e+00  2.32927669e-04  6.34532835e-04 -6.34019099e+01 -2.90157443e+02 
 4.46683592e+08  4.46683592e+08  0.00000000e+00  2.87641264e-04  5.74013370e-04 -6.38486162e+01 -2.96615702e+02 
 5.01187234e+08  5.01187234e+08  0.00000000e+00  3.31578665e-04  5.17648607e-04 -6.42261795e+01 -3.02641503e+02 
 5.62341325e+08  5.62341325e+08  0.00000000e+00  3.66782067e-04  4.65673545e-04 -6.45422181e+01 -3.08225303e+02 
 6.30957344e+08  6.30957344e+08  0.00000000e+00  3.94936998e-04  4.18106690e-04 -6.48044968e+01 -3.13367657e+02 
 7.07945784e+08  7.07945784e+08  0.00000000e+00  4.17422764e-04  3.74825158e-04 -6.50205404e+01 -3.18077717e+02 
 7.94328235e+08  7.94328235e+08  0.00000000e+00  4.35360731e-04  3.35618385e-04 -6.51973620e+01 -3.22371470e+02 
 8.91250938e+08  8.91250938e+08  0.00000000e+00  4.49657985e-04  3.00225838e-04 -6.53412980e+01 -3.26269915e+02 
 1.00000000e+09  1.00000000e+09  0.00000000e+00  4.61045431e-04  2.68362979e-04 -6.54579322e+01 -3.29797389e+02 
