 v-sweep         v-sweep         v1              v2              vbn             vbp             vcn             vcp             vmeas#branch    vout           
 8.95000000e-01  8.95000000e-01  8.95000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180806e-01  0.00000000e+00  1.12673007e-07 
 8.96000000e-01  8.96000000e-01  8.96000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180799e-01  0.00000000e+00  1.12673011e-07 
 8.97000000e-01  8.97000000e-01  8.97000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508737e-01  7.44180794e-01  0.00000000e+00  1.12673011e-07 
 8.98000000e-01  8.98000000e-01  8.98000000e-01  1.60000000e+00  4.97192514e-01  9.18152875e-01  6.28508737e-01  7.44180815e-01  0.00000000e+00  1.12673011e-07 
 8.99000000e-01  8.99000000e-01  8.99000000e-01  1.60000000e+00  4.97192514e-01  9.18152872e-01  6.28508742e-01  7.44180800e-01  0.00000000e+00  1.12673007e-07 
 9.00000000e-01  9.00000000e-01  9.00000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508745e-01  7.44180804e-01  0.00000000e+00  1.12673008e-07 
 9.01000000e-01  9.01000000e-01  9.01000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180807e-01  0.00000000e+00  1.12673007e-07 
 9.02000000e-01  9.02000000e-01  9.02000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508745e-01  7.44180811e-01  0.00000000e+00  1.12673008e-07 
 9.03000000e-01  9.03000000e-01  9.03000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508737e-01  7.44180807e-01  0.00000000e+00  1.12673009e-07 
 9.04000000e-01  9.04000000e-01  9.04000000e-01  1.60000000e+00  4.97192515e-01  9.18152873e-01  6.28508745e-01  7.44180809e-01  0.00000000e+00  1.12673006e-07 
 9.05000000e-01  9.05000000e-01  9.05000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508737e-01  7.44180816e-01  0.00000000e+00  1.12673010e-07 
 9.06000000e-01  9.06000000e-01  9.06000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180811e-01  0.00000000e+00  1.12673005e-07 
 9.07000000e-01  9.07000000e-01  9.07000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180817e-01  0.00000000e+00  1.12673011e-07 
 9.08000000e-01  9.08000000e-01  9.08000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180795e-01  0.00000000e+00  1.12673008e-07 
 9.09000000e-01  9.09000000e-01  9.09000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180807e-01  0.00000000e+00  1.12673005e-07 
 9.10000000e-01  9.10000000e-01  9.10000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180801e-01  0.00000000e+00  1.12673007e-07 
 9.11000000e-01  9.11000000e-01  9.11000000e-01  1.60000000e+00  4.97192514e-01  9.18152872e-01  6.28508741e-01  7.44180815e-01  0.00000000e+00  1.12673007e-07 
 9.12000000e-01  9.12000000e-01  9.12000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180815e-01  0.00000000e+00  1.12673011e-07 
 9.13000000e-01  9.13000000e-01  9.13000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508736e-01  7.44180807e-01  0.00000000e+00  1.12673010e-07 
 9.14000000e-01  9.14000000e-01  9.14000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508745e-01  7.44180793e-01  0.00000000e+00  1.12673009e-07 
 9.15000000e-01  9.15000000e-01  9.15000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180822e-01  0.00000000e+00  1.12673006e-07 
 9.16000000e-01  9.16000000e-01  9.16000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180811e-01  0.00000000e+00  1.12673010e-07 
 9.17000000e-01  9.17000000e-01  9.17000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180798e-01  0.00000000e+00  1.12673009e-07 
 9.18000000e-01  9.18000000e-01  9.18000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508745e-01  7.44180822e-01  0.00000000e+00  1.12673009e-07 
 9.19000000e-01  9.19000000e-01  9.19000000e-01  1.60000000e+00  4.97192515e-01  9.18152873e-01  6.28508738e-01  7.44180802e-01  0.00000000e+00  1.12673010e-07 
 9.20000000e-01  9.20000000e-01  9.20000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180826e-01  0.00000000e+00  1.12673010e-07 
 9.21000000e-01  9.21000000e-01  9.21000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180814e-01  0.00000000e+00  1.12673008e-07 
 9.22000000e-01  9.22000000e-01  9.22000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180813e-01  0.00000000e+00  1.12673007e-07 
 9.23000000e-01  9.23000000e-01  9.23000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180802e-01  0.00000000e+00  1.12673005e-07 
 9.24000000e-01  9.24000000e-01  9.24000000e-01  1.60000000e+00  4.97192514e-01  9.18152872e-01  6.28508744e-01  7.44180821e-01  0.00000000e+00  1.12673007e-07 
 9.25000000e-01  9.25000000e-01  9.25000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508745e-01  7.44180809e-01  0.00000000e+00  1.12673007e-07 
 9.26000000e-01  9.26000000e-01  9.26000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180805e-01  0.00000000e+00  1.12673007e-07 
 9.27000000e-01  9.27000000e-01  9.27000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180801e-01  0.00000000e+00  1.12673009e-07 
 9.28000000e-01  9.28000000e-01  9.28000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180805e-01  0.00000000e+00  1.12673009e-07 
 9.29000000e-01  9.29000000e-01  9.29000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180813e-01  0.00000000e+00  1.12673009e-07 
 9.30000000e-01  9.30000000e-01  9.30000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180802e-01  0.00000000e+00  1.12673007e-07 
 9.31000000e-01  9.31000000e-01  9.31000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180801e-01  0.00000000e+00  1.12673010e-07 
 9.32000000e-01  9.32000000e-01  9.32000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180792e-01  0.00000000e+00  1.12673009e-07 
 9.33000000e-01  9.33000000e-01  9.33000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180813e-01  0.00000000e+00  1.12673008e-07 
 9.34000000e-01  9.34000000e-01  9.34000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180813e-01  0.00000000e+00  1.12673006e-07 
 9.35000000e-01  9.35000000e-01  9.35000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180816e-01  0.00000000e+00  1.12673009e-07 
 9.36000000e-01  9.36000000e-01  9.36000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180808e-01  0.00000000e+00  1.12673008e-07 
 9.37000000e-01  9.37000000e-01  9.37000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180815e-01  0.00000000e+00  1.12673007e-07 
 9.38000000e-01  9.38000000e-01  9.38000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508736e-01  7.44180804e-01  0.00000000e+00  1.12673008e-07 
 9.39000000e-01  9.39000000e-01  9.39000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180815e-01  0.00000000e+00  1.12673010e-07 
 9.40000000e-01  9.40000000e-01  9.40000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180798e-01  0.00000000e+00  1.12673010e-07 
 9.41000000e-01  9.41000000e-01  9.41000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180824e-01  0.00000000e+00  1.12673008e-07 
 9.42000000e-01  9.42000000e-01  9.42000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180801e-01  0.00000000e+00  1.12673010e-07 
 9.43000000e-01  9.43000000e-01  9.43000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180803e-01  0.00000000e+00  1.12673008e-07 
 9.44000000e-01  9.44000000e-01  9.44000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508739e-01  7.44180808e-01  0.00000000e+00  1.12673008e-07 
 9.45000000e-01  9.45000000e-01  9.45000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180798e-01  0.00000000e+00  1.12673009e-07 
 9.46000000e-01  9.46000000e-01  9.46000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180820e-01  0.00000000e+00  1.12673010e-07 
 9.47000000e-01  9.47000000e-01  9.47000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180817e-01  0.00000000e+00  1.12673010e-07 
 9.48000000e-01  9.48000000e-01  9.48000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508746e-01  7.44180793e-01  0.00000000e+00  1.12673006e-07 
 9.49000000e-01  9.49000000e-01  9.49000000e-01  1.60000000e+00  4.97192515e-01  9.18152873e-01  6.28508741e-01  7.44180803e-01  0.00000000e+00  1.12673007e-07 
 9.50000000e-01  9.50000000e-01  9.50000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180795e-01  0.00000000e+00  1.12673013e-07 
 9.51000000e-01  9.51000000e-01  9.51000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180821e-01  0.00000000e+00  1.12673010e-07 
 9.52000000e-01  9.52000000e-01  9.52000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508745e-01  7.44180791e-01  0.00000000e+00  1.12673006e-07 
 9.53000000e-01  9.53000000e-01  9.53000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180806e-01  0.00000000e+00  1.12673011e-07 
 9.54000000e-01  9.54000000e-01  9.54000000e-01  1.60000000e+00  4.97192514e-01  9.18152875e-01  6.28508739e-01  7.44180810e-01  0.00000000e+00  1.12673009e-07 
 9.55000000e-01  9.55000000e-01  9.55000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180808e-01  0.00000000e+00  1.12673008e-07 
 9.56000000e-01  9.56000000e-01  9.56000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508745e-01  7.44180808e-01  0.00000000e+00  1.12673008e-07 
 9.57000000e-01  9.57000000e-01  9.57000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180810e-01  0.00000000e+00  1.12673012e-07 
 9.58000000e-01  9.58000000e-01  9.58000000e-01  1.60000000e+00  4.97192515e-01  9.18152872e-01  6.28508741e-01  7.44180813e-01  0.00000000e+00  1.12673009e-07 
 9.59000000e-01  9.59000000e-01  9.59000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180813e-01  0.00000000e+00  1.12673009e-07 
 9.60000000e-01  9.60000000e-01  9.60000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180827e-01  0.00000000e+00  1.12673006e-07 
 9.61000000e-01  9.61000000e-01  9.61000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180818e-01  0.00000000e+00  1.12673011e-07 
 9.62000000e-01  9.62000000e-01  9.62000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508745e-01  7.44180811e-01  0.00000000e+00  1.12673011e-07 
 9.63000000e-01  9.63000000e-01  9.63000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180811e-01  0.00000000e+00  1.12673012e-07 
 9.64000000e-01  9.64000000e-01  9.64000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180818e-01  0.00000000e+00  1.12673012e-07 
 9.65000000e-01  9.65000000e-01  9.65000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180812e-01  0.00000000e+00  1.12673008e-07 
 9.66000000e-01  9.66000000e-01  9.66000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180797e-01  0.00000000e+00  1.12673011e-07 
 9.67000000e-01  9.67000000e-01  9.67000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180805e-01  0.00000000e+00  1.12673010e-07 
 9.68000000e-01  9.68000000e-01  9.68000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180809e-01  0.00000000e+00  1.12673008e-07 
 9.69000000e-01  9.69000000e-01  9.69000000e-01  1.60000000e+00  4.97192514e-01  9.18152872e-01  6.28508737e-01  7.44180804e-01  0.00000000e+00  1.12673006e-07 
 9.70000000e-01  9.70000000e-01  9.70000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180798e-01  0.00000000e+00  1.12673005e-07 
 9.71000000e-01  9.71000000e-01  9.71000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508747e-01  7.44180803e-01  0.00000000e+00  1.12673009e-07 
 9.72000000e-01  9.72000000e-01  9.72000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180816e-01  0.00000000e+00  1.12673010e-07 
 9.73000000e-01  9.73000000e-01  9.73000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180817e-01  0.00000000e+00  1.12673011e-07 
 9.74000000e-01  9.74000000e-01  9.74000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180799e-01  0.00000000e+00  1.12673013e-07 
 9.75000000e-01  9.75000000e-01  9.75000000e-01  1.60000000e+00  4.97192515e-01  9.18152874e-01  6.28508744e-01  7.44180795e-01  0.00000000e+00  1.12673012e-07 
 9.76000000e-01  9.76000000e-01  9.76000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180795e-01  0.00000000e+00  1.12673011e-07 
 9.77000000e-01  9.77000000e-01  9.77000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180803e-01  0.00000000e+00  1.12673014e-07 
 9.78000000e-01  9.78000000e-01  9.78000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180804e-01  0.00000000e+00  1.12673017e-07 
 9.79000000e-01  9.79000000e-01  9.79000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180821e-01  0.00000000e+00  1.12673012e-07 
 9.80000000e-01  9.80000000e-01  9.80000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508735e-01  7.44180796e-01  0.00000000e+00  1.12673014e-07 
 9.81000000e-01  9.81000000e-01  9.81000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180815e-01  0.00000000e+00  1.12673015e-07 
 9.82000000e-01  9.82000000e-01  9.82000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180804e-01  0.00000000e+00  1.12673016e-07 
 9.83000000e-01  9.83000000e-01  9.83000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180816e-01  0.00000000e+00  1.12673013e-07 
 9.84000000e-01  9.84000000e-01  9.84000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180812e-01  0.00000000e+00  1.12673019e-07 
 9.85000000e-01  9.85000000e-01  9.85000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180808e-01  0.00000000e+00  1.12673014e-07 
 9.86000000e-01  9.86000000e-01  9.86000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508746e-01  7.44180806e-01  0.00000000e+00  1.12673015e-07 
 9.87000000e-01  9.87000000e-01  9.87000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180818e-01  0.00000000e+00  1.12673021e-07 
 9.88000000e-01  9.88000000e-01  9.88000000e-01  1.60000000e+00  4.97192514e-01  9.18152872e-01  6.28508738e-01  7.44180803e-01  0.00000000e+00  1.12673014e-07 
 9.89000000e-01  9.89000000e-01  9.89000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508736e-01  7.44180807e-01  0.00000000e+00  1.12673013e-07 
 9.90000000e-01  9.90000000e-01  9.90000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180817e-01  0.00000000e+00  1.12673015e-07 
 9.91000000e-01  9.91000000e-01  9.91000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180825e-01  0.00000000e+00  1.12673017e-07 
 9.92000000e-01  9.92000000e-01  9.92000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180818e-01  0.00000000e+00  1.12673016e-07 
 9.93000000e-01  9.93000000e-01  9.93000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180821e-01  0.00000000e+00  1.12673019e-07 
 9.94000000e-01  9.94000000e-01  9.94000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180817e-01  0.00000000e+00  1.12673012e-07 
 9.95000000e-01  9.95000000e-01  9.95000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180812e-01  0.00000000e+00  1.12673016e-07 
 9.96000000e-01  9.96000000e-01  9.96000000e-01  1.60000000e+00  4.97192514e-01  9.18152872e-01  6.28508744e-01  7.44180797e-01  0.00000000e+00  1.12673014e-07 
 9.97000000e-01  9.97000000e-01  9.97000000e-01  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180802e-01  0.00000000e+00  1.12673017e-07 
 9.98000000e-01  9.98000000e-01  9.98000000e-01  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180811e-01  0.00000000e+00  1.12673016e-07 
 9.99000000e-01  9.99000000e-01  9.99000000e-01  1.60000000e+00  4.97192515e-01  9.18152874e-01  6.28508740e-01  7.44180802e-01  0.00000000e+00  1.12673016e-07 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180820e-01  0.00000000e+00  1.12673014e-07 
 1.00100000e+00  1.00100000e+00  1.00100000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508739e-01  7.44180814e-01  0.00000000e+00  1.12673018e-07 
 1.00200000e+00  1.00200000e+00  1.00200000e+00  1.60000000e+00  4.97192514e-01  9.18152875e-01  6.28508735e-01  7.44180808e-01  0.00000000e+00  1.12673017e-07 
 1.00300000e+00  1.00300000e+00  1.00300000e+00  1.60000000e+00  4.97192514e-01  9.18152872e-01  6.28508743e-01  7.44180802e-01  0.00000000e+00  1.12673015e-07 
 1.00400000e+00  1.00400000e+00  1.00400000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180799e-01  0.00000000e+00  1.12673017e-07 
 1.00500000e+00  1.00500000e+00  1.00500000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180817e-01  0.00000000e+00  1.12673021e-07 
 1.00600000e+00  1.00600000e+00  1.00600000e+00  1.60000000e+00  4.97192515e-01  9.18152873e-01  6.28508742e-01  7.44180793e-01  0.00000000e+00  1.12673016e-07 
 1.00700000e+00  1.00700000e+00  1.00700000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180797e-01  0.00000000e+00  1.12673015e-07 
 1.00800000e+00  1.00800000e+00  1.00800000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180826e-01  0.00000000e+00  1.12673017e-07 
 1.00900000e+00  1.00900000e+00  1.00900000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180794e-01  0.00000000e+00  1.12673015e-07 
 1.01000000e+00  1.01000000e+00  1.01000000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180818e-01  0.00000000e+00  1.12673017e-07 
 1.01100000e+00  1.01100000e+00  1.01100000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508743e-01  7.44180801e-01  0.00000000e+00  1.12673017e-07 
 1.01200000e+00  1.01200000e+00  1.01200000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180821e-01  0.00000000e+00  1.12673018e-07 
 1.01300000e+00  1.01300000e+00  1.01300000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508748e-01  7.44180817e-01  0.00000000e+00  1.12673014e-07 
 1.01400000e+00  1.01400000e+00  1.01400000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180820e-01  0.00000000e+00  1.12673022e-07 
 1.01500000e+00  1.01500000e+00  1.01500000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180820e-01  0.00000000e+00  1.12673024e-07 
 1.01600000e+00  1.01600000e+00  1.01600000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180812e-01  0.00000000e+00  1.12673024e-07 
 1.01700000e+00  1.01700000e+00  1.01700000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508744e-01  7.44180805e-01  0.00000000e+00  1.12673023e-07 
 1.01800000e+00  1.01800000e+00  1.01800000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508742e-01  7.44180799e-01  0.00000000e+00  1.12673024e-07 
 1.01900000e+00  1.01900000e+00  1.01900000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180826e-01  0.00000000e+00  1.12673024e-07 
 1.02000000e+00  1.02000000e+00  1.02000000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180804e-01  0.00000000e+00  1.12673026e-07 
 1.02100000e+00  1.02100000e+00  1.02100000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508741e-01  7.44180814e-01  0.00000000e+00  1.12673022e-07 
 1.02200000e+00  1.02200000e+00  1.02200000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180811e-01  0.00000000e+00  1.12673021e-07 
 1.02300000e+00  1.02300000e+00  1.02300000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180804e-01  0.00000000e+00  1.12673024e-07 
 1.02400000e+00  1.02400000e+00  1.02400000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180800e-01  0.00000000e+00  1.12673022e-07 
 1.02500000e+00  1.02500000e+00  1.02500000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180821e-01  0.00000000e+00  1.12673027e-07 
 1.02600000e+00  1.02600000e+00  1.02600000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180799e-01  0.00000000e+00  1.12673026e-07 
 1.02700000e+00  1.02700000e+00  1.02700000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508735e-01  7.44180805e-01  0.00000000e+00  1.12673027e-07 
 1.02800000e+00  1.02800000e+00  1.02800000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180820e-01  0.00000000e+00  1.12673024e-07 
 1.02900000e+00  1.02900000e+00  1.02900000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508737e-01  7.44180797e-01  0.00000000e+00  1.12673023e-07 
 1.03000000e+00  1.03000000e+00  1.03000000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180813e-01  0.00000000e+00  1.12673025e-07 
 1.03100000e+00  1.03100000e+00  1.03100000e+00  1.60000000e+00  4.97192514e-01  9.18152872e-01  6.28508743e-01  7.44180799e-01  0.00000000e+00  1.12673025e-07 
 1.03200000e+00  1.03200000e+00  1.03200000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180803e-01  0.00000000e+00  1.12673026e-07 
 1.03300000e+00  1.03300000e+00  1.03300000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180801e-01  0.00000000e+00  1.12673024e-07 
 1.03400000e+00  1.03400000e+00  1.03400000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508740e-01  7.44180805e-01  0.00000000e+00  1.12673028e-07 
 1.03500000e+00  1.03500000e+00  1.03500000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180812e-01  0.00000000e+00  1.12673026e-07 
 1.03600000e+00  1.03600000e+00  1.03600000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508738e-01  7.44180812e-01  0.00000000e+00  1.12673028e-07 
 1.03700000e+00  1.03700000e+00  1.03700000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508741e-01  7.44180803e-01  0.00000000e+00  1.12673027e-07 
 1.03800000e+00  1.03800000e+00  1.03800000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508736e-01  7.44180810e-01  0.00000000e+00  1.12673031e-07 
 1.03900000e+00  1.03900000e+00  1.03900000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508743e-01  7.44180793e-01  0.00000000e+00  1.12673022e-07 
 1.04000000e+00  1.04000000e+00  1.04000000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180804e-01  0.00000000e+00  1.12673028e-07 
 1.04100000e+00  1.04100000e+00  1.04100000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180819e-01  0.00000000e+00  1.12673030e-07 
 1.04200000e+00  1.04200000e+00  1.04200000e+00  1.60000000e+00  4.97192514e-01  9.18152874e-01  6.28508737e-01  7.44180797e-01  0.00000000e+00  1.12673028e-07 
 1.04300000e+00  1.04300000e+00  1.04300000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508738e-01  7.44180812e-01  0.00000000e+00  1.12673029e-07 
 1.04400000e+00  1.04400000e+00  1.04400000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508742e-01  7.44180809e-01  0.00000000e+00  1.12673028e-07 
 1.04500000e+00  1.04500000e+00  1.04500000e+00  1.60000000e+00  4.97192514e-01  9.18152873e-01  6.28508740e-01  7.44180797e-01  0.00000000e+00  1.12673027e-07 
